Date,Open,High,Low,Close,Volume
9/19/2014 16:00:00,92.7,99.7,89.95,93.89,271879435
9/22/2014 16:00:00,92.7,92.95,89.5,89.89,66657827
9/23/2014 16:00:00,88.94,90.48,86.62,87.17,39009788
9/24/2014 16:00:00,88.47,90.57,87.22,90.57,32088108
9/25/2014 16:00:00,91.09,91.5,88.5,88.92,28597506
9/26/2014 16:00:00,89.73,90.46,88.66,90.46,18339716
9/29/2014 16:00:00,89.62,89.7,88.02,88.75,25302002
9/30/2014 16:00:00,89,90.88,88.46,88.85,24419426
10/1/2014 16:00:00,88.7,88.94,86.04,86.1,24029603
10/2/2014 16:00:00,86.27,88.2,85.61,87.06,21469688
10/3/2014 16:00:00,88.1,89.94,87.65,88.1,18485725
10/6/2014 16:00:00,89.15,89.65,88.06,88.31,9276113
10/7/2014 16:00:00,87.95,89.7,87.06,87.67,12791745
10/8/2014 16:00:00,88,88.5,87.06,88.3,10259807
10/9/2014 16:00:00,88.51,90.35,88,88.79,21506963
10/10/2014 16:00:00,88.25,88.74,85.24,85.88,15431445
10/13/2014 16:00:00,86.85,86.89,84.92,85.12,14845004
10/14/2014 16:00:00,85.81,85.88,83.22,84.95,15567286
10/15/2014 16:00:00,84.04,86.49,82.81,85.6,16824274
10/16/2014 16:00:00,84.98,89.18,84.02,88.85,15231729
10/17/2014 16:00:00,90.4,90.9,87.67,87.91,17360731
10/20/2014 16:00:00,88,89.5,87.86,88.26,9891384
10/21/2014 16:00:00,89.1,92.5,88.5,90.9,23243839
10/22/2014 16:00:00,92.25,93.5,91.01,91.63,20364544
10/23/2014 16:00:00,92.92,94.7,92.82,94.45,20640967
10/24/2014 16:00:00,95.07,98,94.78,95.76,32132556
10/27/2014 16:00:00,97,98.85,96.3,97.79,28302370
10/28/2014 16:00:00,99.84,100.67,98.61,99.68,32127642
10/29/2014 16:00:00,99.88,100,96.82,98.31,28655356
10/30/2014 16:00:00,98.48,99.44,97.3,98.73,15484601
10/31/2014 16:00:00,100.1,100.22,98.14,98.6,18128280
11/3/2014 16:00:00,99.67,102.8,99.05,101.8,40883730
11/4/2014 16:00:00,100.43,106.36,99.51,106.07,67814005
11/5/2014 16:00:00,108.48,110.14,106.48,108.67,48344248
11/6/2014 16:00:00,109.3,111.7,107.21,111.57,33608596
11/7/2014 16:00:00,112.93,114.77,111.75,114.56,51457292
11/10/2014 16:00:00,117.27,119.45,115.2,119.15,75970621
11/11/2014 16:00:00,117.25,117.55,113.69,114.54,71152418
11/12/2014 16:00:00,115.05,119.07,114.02,118.2,53908024
11/13/2014 16:00:00,119.3,120,114.55,114.84,62162512
11/14/2014 16:00:00,115.06,115.39,113.35,115.1,29848790
11/17/2014 16:00:00,115.44,115.63,113.13,114.25,22573052
11/18/2014 16:00:00,114.33,114.38,110.41,110.81,41097971
11/19/2014 16:00:00,109.83,110.68,107.22,108.82,46840584
11/20/2014 16:00:00,107.81,112.44,107.26,109.82,36489321
11/21/2014 16:00:00,113.21,113.5,110.44,110.73,27432207
11/24/2014 16:00:00,112,113.93,111.55,113.92,20645684
11/25/2014 16:00:00,114.94,115.17,112.33,113.47,23484800
11/26/2014 16:00:00,113.33,113.74,112.33,112.67,11832909
11/28/2014 16:00:00,113.14,113.23,111.11,111.64,8077842
12/1/2014 16:00:00,110.02,110.05,103.9,105.99,38464170
12/2/2014 16:00:00,107.35,110,106.61,109.89,18785046
12/3/2014 16:00:00,110.4,111.68,108.8,110.64,16221061
12/4/2014 16:00:00,110.1,110.5,108.91,109.17,10860303
12/5/2014 16:00:00,109.6,110.35,107.76,107.9,12148064
12/8/2014 16:00:00,105.97,107.4,104.21,105.07,19217254
12/9/2014 16:00:00,102.27,107.95,101.2,107.48,24866811
12/10/2014 16:00:00,107.09,107.38,103.51,103.88,18466661
12/11/2014 16:00:00,104.44,106.84,104.29,104.97,15684278
12/12/2014 16:00:00,104.7,107.45,104.18,105.11,14537588
12/15/2014 16:00:00,106.39,107.77,103.7,104.7,16521759
12/16/2014 16:00:00,103.75,107.68,103.7,105.77,21700589
12/17/2014 16:00:00,107.11,109.19,106.28,109.02,17311145
12/18/2014 16:00:00,110.58,111.2,108.26,109.25,22788099
12/19/2014 16:00:00,109.93,110.65,108.04,110.65,14857753
12/22/2014 16:00:00,110.63,110.98,108.53,108.77,13041238
12/23/2014 16:00:00,108.3,108.47,103.88,105.52,19096295
12/24/2014 16:00:00,105.68,107.21,105.6,105.95,5870358
12/26/2014 16:00:00,105.99,106.94,105.5,105.95,6529104
12/29/2014 16:00:00,105.95,107.66,105.64,105.98,8068606
12/30/2014 16:00:00,105.64,106.71,105.13,105.75,10205745
12/31/2014 16:00:00,106.46,106.47,103.69,103.94,10283426
1/2/2015 16:00:00,104.24,104.72,102.52,103.6,12303388
1/5/2015 16:00:00,102.76,103.02,99.9,101,18337015
1/6/2015 16:00:00,101.25,103.85,100.11,103.32,15720408
1/7/2015 16:00:00,104.59,104.74,102.03,102.13,11052156
1/8/2015 16:00:00,102.95,105.34,102.68,105.03,12942054
1/9/2015 16:00:00,105.24,105.3,102.89,103.02,10222235
1/12/2015 16:00:00,103.2,103.36,101.21,101.62,7997243
1/13/2015 16:00:00,102.59,102.85,100.01,100.77,11294447
1/14/2015 16:00:00,99.28,100.18,98.06,99.58,17807989
1/15/2015 16:00:00,99.67,100.14,96.02,96.31,18260075
1/16/2015 16:00:00,96.09,97.8,95.52,96.89,13327946
1/20/2015 16:00:00,98.3,100.21,97.59,100.04,12105566
1/21/2015 16:00:00,100.75,103.86,100.32,103.29,15186903
1/22/2015 16:00:00,104.6,104.92,103.1,104,11432954
1/23/2015 16:00:00,104.02,105.2,103.02,103.11,9873817
